,git_hash,commit_date,filename_list,cve_data,cwe_group,published_date,severity,impact_score
171,7fe2d8d940fdddd1a02c4754008a27060c4a03e9,2016-11-01 14:30:57+01:00,".eslintignore,setup.cfg,package.json,README.rst,MANIFEST.in,LICENSE.python,LICENSE,INSTALL,Gruntfile.js,CONTRIBUTING.rst,AUTHORS,tox.ini,.gitattributes,.eslintrc,setup.py,.editorconfig,.hgignore,.gitignore",CVE-2016-9014,CWE-264,2016-12-09T20:59Z,MEDIUM,5.9
172,884e113838e5a72b4b0ec9e5e87aa480f6aa4472,2016-11-01 14:36:44+01:00,"package.json,README.rst,MANIFEST.in,LICENSE.python,LICENSE,INSTALL,.editorconfig,.eslintignore,.eslintrc,.gitattributes,Gruntfile.js,CONTRIBUTING.rst,AUTHORS,.hgignore,.gitignore,setup.cfg,setup.py",CVE-2016-9014,CWE-264,2016-12-09T20:59Z,MEDIUM,5.9
173,34e10720d81b8d407aa14d763b6a7fe8f13b4f2e,2016-11-01 14:36:44+01:00,".gitattributes,LICENSE,LICENSE.python,MANIFEST.in,README.rst,package.json,setup.cfg,.eslintrc,setup.py,.eslintignore,.editorconfig,INSTALL,Gruntfile.js,CONTRIBUTING.rst,AUTHORS,.hgignore,.gitignore",CVE-2016-9013,CWE-798,2016-12-09T20:59Z,HIGH,5.9
174,b8ae2c16cfc4bf88c1720eafd8e35438181a7413,2016-11-01 15:48:11+01:00,"CONTRIBUTING.rst,INSTALL,tox.ini,setup.py,setup.cfg,package.json,README.rst,MANIFEST.in,LICENSE,LICENSE.python,.editorconfig,.eslintignore,.eslintrc,.gitattributes,.gitignore,.hgignore,AUTHORS,Gruntfile.js",CVE-2016-9013,CWE-798,2016-12-09T20:59Z,HIGH,5.9
175,b04594135f58ee1bd6b7e42fcdc6036761974feb,2016-11-01 15:48:41+01:00,".eslintrc,Gruntfile.js,INSTALL,LICENSE,LICENSE.python,MANIFEST.in,README.rst,package.json,setup.cfg,setup.py,AUTHORS,.eslintignore,.editorconfig,.hgignore,.gitignore,CONTRIBUTING.rst,.gitattributes",CVE-2016-9013,CWE-798,2016-12-09T20:59Z,HIGH,5.9
176,734ef022a17180288a2ea65e2319676692bc9926,2016-11-01 15:48:49+01:00,".hgignore,AUTHORS,CONTRIBUTING.rst,Gruntfile.js,INSTALL,LICENSE,MANIFEST.in,setup.py,README.rst,package.json,setup.cfg,.editorconfig,.eslintignore,.eslintrc,.gitattributes,.gitignore",CVE-2016-9013,CWE-798,2016-12-09T20:59Z,HIGH,5.9
177,5f1ffb07afc1e59729ce2b283124116d6c0659e4,2017-04-04 16:00:41+02:00,"package.json,README.rst,MANIFEST.in,.editorconfig,.eslintignore,.eslintrc,.gitattributes,.gitignore,.hgignore,AUTHORS,CONTRIBUTING.rst,LICENSE,INSTALL,Gruntfile.js,setup.py,setup.cfg",CVE-2017-7234,CWE-601,2017-04-04T17:59Z,MEDIUM,2.7
178,254326cb3682389f55f886804d2c43f7b9f23e4f,2017-04-04 16:00:41+02:00,"LICENSE,package.json,setup.cfg,setup.py,.editorconfig,.eslintignore,.eslintrc,.gitattributes,.gitignore,.hgignore,AUTHORS,CONTRIBUTING.rst,Gruntfile.js,INSTALL,MANIFEST.in,README.rst",CVE-2017-7233,CWE-601,2017-04-04T17:59Z,MEDIUM,2.7
179,f824655bc2c50b19d2f202d7640785caabc82787,2017-04-04 16:17:35+02:00,".gitignore,setup.py,setup.cfg,package.json,README.rst,MANIFEST.in,LICENSE.python,LICENSE,INSTALL,Gruntfile.js,CONTRIBUTING.rst,AUTHORS,.hgignore,.gitattributes,.eslintrc,.eslintignore,.editorconfig",CVE-2017-7233,CWE-601,2017-04-04T17:59Z,MEDIUM,2.7
180,2a9f6ef71b8e23fd267ee2be1be26dde8ab67037,2017-04-04 16:17:35+02:00,"setup.py,setup.cfg,package.json,README.rst,MANIFEST.in,LICENSE.python,LICENSE,INSTALL,.eslintignore,.editorconfig,.eslintrc,.gitattributes,.gitignore,.hgignore,AUTHORS,CONTRIBUTING.rst,Gruntfile.js",CVE-2017-7234,CWE-601,2017-04-04T17:59Z,MEDIUM,2.7
181,5ea48a70afac5e5684b504f09286e7defdd1a81a,2017-04-04 16:42:06+02:00,"setup.py,tox.ini,setup.cfg,package.json,README.rst,MANIFEST.in,LICENSE.python,LICENSE,.editorconfig,INSTALL,Gruntfile.js,CONTRIBUTING.rst,AUTHORS,.hgignore,.gitignore,.gitattributes,.eslintrc,.eslintignore",CVE-2017-7233,CWE-601,2017-04-04T17:59Z,MEDIUM,2.7
182,a1f948b468b6621083a03b0d53432341b7a4d753,2017-04-04 16:42:06+02:00,"README.rst,package.json,setup.cfg,.gitignore,.hgignore,AUTHORS,CONTRIBUTING.rst,Gruntfile.js,.eslintignore,.editorconfig,.eslintrc,.gitattributes,INSTALL,LICENSE,LICENSE.python,tox.ini,MANIFEST.in,setup.py",CVE-2017-7234,CWE-601,2017-04-04T17:59Z,MEDIUM,2.7
183,001ff508081a893d0cf81df1214dbd234606c360,2017-04-04 16:46:50+02:00,"tox.ini,INSTALL,Gruntfile.js,CONTRIBUTING.rst,AUTHORS,.hgignore,.gitignore,.gitattributes,.eslintrc,.eslintignore,.editorconfig,LICENSE.python,MANIFEST.in,README.rst,package.json,setup.cfg,setup.py,LICENSE",CVE-2017-7234,CWE-601,2017-04-04T17:59Z,MEDIUM,2.7
184,97e77b7bc14eafda704a01881cb2a3dc164947bc,2017-04-04 16:46:50+02:00,"tox.ini,AUTHORS,CONTRIBUTING.rst,Gruntfile.js,INSTALL,LICENSE,LICENSE.python,MANIFEST.in,README.rst,package.json,setup.cfg,setup.py,.hgignore,.editorconfig,.eslintignore,.eslintrc,.gitattributes,.gitignore",CVE-2017-7233,CWE-601,2017-04-04T17:59Z,MEDIUM,2.7
185,b749c980a066a15b58b236656e57b66073a35a52,2017-04-05 03:51:50+02:00,".eslintignore,.eslintrc,.gitattributes,.gitignore,.hgignore,AUTHORS,CONTRIBUTING.rst,Gruntfile.js,INSTALL,LICENSE,LICENSE.python,MANIFEST.in,README.rst,package.json,setup.cfg,setup.py,tox.ini,.editorconfig",CVE-2017-7233,CWE-601,2017-04-04T17:59Z,MEDIUM,2.7
186,2d656d1fa1b66e3c86d27edc985e839aa921bc8f,2017-04-05 03:52:09+02:00,"LICENSE.python,setup.cfg,setup.py,MANIFEST.in,README.rst,package.json,tox.ini,.editorconfig,.eslintignore,.eslintrc,.gitattributes,.gitignore,.hgignore,AUTHORS,CONTRIBUTING.rst,Gruntfile.js,INSTALL,LICENSE",CVE-2017-7233,CWE-601,2017-04-04T17:59Z,MEDIUM,2.7
187,fd7105e130e55f67f6b0ba232a8c40f9af51a906,2017-04-05 03:52:17+02:00,".hgignore,AUTHORS,.editorconfig,LICENSE.python,.eslintignore,.eslintrc,MANIFEST.in,README.rst,package.json,setup.cfg,setup.py,LICENSE,INSTALL,Gruntfile.js,CONTRIBUTING.rst,.gitattributes,.gitignore",CVE-2017-7233,CWE-601,2017-04-04T17:59Z,MEDIUM,2.7
188,2c3c029edeaa75e01373f3ec4a02fcc9184a2a76,2017-04-05 03:52:31+02:00,"README.rst,MANIFEST.in,LICENSE,INSTALL,Gruntfile.js,CONTRIBUTING.rst,AUTHORS,.hgignore,.gitignore,.gitattributes,.eslintrc,.eslintignore,.editorconfig,setup.py,setup.cfg,package.json",CVE-2017-7233,CWE-601,2017-04-04T17:59Z,MEDIUM,2.7
189,d10bcccbf1d6eac3c1c5622b3e235c09578d7e8c,2017-06-09 12:47:13+02:00,".gitignore,.gitattributes,install-sh,pyconfig.h.in,configure.ac,setup.py,configure,config.sub,aclocal.m4,README.rst,Makefile.pre.in,LICENSE,.travis.yml,.mention-bot,.hgtags,.hgignore,.hgeol,config.guess",CVE-2016-0718,CWE-119,2016-05-26T16:59Z,HIGH,5.9
190,22db1437dffa4c967d8446b95fc76132c7f8d4f0,2017-07-19 02:21:15+02:00,"configure.ac,config.sub,config.guess,README,Makefile.pre.in,LICENSE,.hgtouch,.hgtags,.hgignore,.hgeol,.gitignore,.bzrignore,setup.py,pyconfig.h.in,install-sh,configure",CVE-2016-0772,CWE-693,2016-09-02T14:59Z,MEDIUM,4.2
191,46e2b9e059e617afe6fe56da9f132568a7e6b198,2017-09-05 16:58:38+02:00,"LICENSE,tox.ini,setup.py,setup.cfg,package.json,README.rst,MANIFEST.in,LICENSE.python,INSTALL,Gruntfile.js,CONTRIBUTING.rst,AUTHORS,.hgignore,.gitignore,.gitattributes,.eslintrc,.eslintignore,.editorconfig",CVE-2017-12794,CWE-79,2017-09-07T13:29Z,MEDIUM,2.7
192,e35a0c56086924f331e9422daa266e907a4784cc,2017-09-05 17:05:43+02:00,"MANIFEST.in,LICENSE.python,LICENSE,INSTALL,README.rst,package.json,setup.cfg,tox.ini,.gitignore,.gitattributes,Gruntfile.js,.eslintrc,.eslintignore,.editorconfig,CONTRIBUTING.rst,setup.py,AUTHORS,.hgignore",CVE-2017-12794,CWE-79,2017-09-07T13:29Z,MEDIUM,2.7
193,58e08e80e362db79eb0fd775dc81faad90dca47a,2017-09-05 17:19:56+02:00,"LICENSE,LICENSE.python,MANIFEST.in,README.rst,package.json,setup.cfg,setup.py,INSTALL,Gruntfile.js,CONTRIBUTING.rst,AUTHORS,.hgignore,.gitignore,.gitattributes,.eslintrc,.eslintignore,.editorconfig",CVE-2017-12794,CWE-79,2017-09-07T13:29Z,MEDIUM,2.7
194,6e8508734b070b30db9259b64bb748fb2a5a1bfb,2017-11-01 16:34:17+01:00,".eslintrc,Gruntfile.js,INSTALL,LICENSE,LICENSE.python,MANIFEST.in,README.rst,package.json,setup.cfg,setup.py,tox.ini,CONTRIBUTING.rst,.editorconfig,.eslintignore,.gitattributes,.gitignore,.hgignore,AUTHORS",SQL_INJECTION,,,,
195,29c97fa6b7067c06f5effb2136161d9564ccd5b6,2017-11-01 16:53:15+01:00,"setup.py,tox.ini,AUTHORS,.hgignore,.gitignore,.gitattributes,.eslintrc,.eslintignore,.editorconfig,CONTRIBUTING.rst,Gruntfile.js,INSTALL,LICENSE,LICENSE.python,MANIFEST.in,README.rst,package.json,setup.cfg",SQL_INJECTION,,,,
196,07e7900c3baf4ec25881819aa9b091436a613a8d,2017-11-07 17:34:00+01:00,".eslintignore,.editorconfig,tox.ini,setup.py,setup.cfg,package.json,README.rst,MANIFEST.in,LICENSE.python,LICENSE,INSTALL,Gruntfile.js,CONTRIBUTING.rst,AUTHORS,.hgignore,.gitignore,.gitattributes,.eslintrc",SQL_INJECTION,,,,
197,4ac25289aa1fb4ed2104d19dbfd9b38575e3cf33,2017-12-04 18:02:47+01:00,"LICENSE,.travis.yml,.hgtags,.hgignore,.hgeol,.gitignore,.gitattributes,.bzrignore,setup.py,pyconfig.h.in,install-sh,configure.ac,configure,config.sub,config.guess,aclocal.m4,README,Makefile.pre.in",CVE-2017-1000158,CWE-190,2017-11-17T05:29Z,HIGH,5.9
198,e3e119acdb6680d8a6927ad1fce89266dd6ecb85,2017-12-08 21:32:06+01:00,"config.sub,install-sh,LICENSE,.travis.yml,.hgtouch,.hgtags,.hgignore,setup.py,.hgeol,.gitignore,pyconfig.h.in,.bzrignore,Makefile.pre.in,README,aclocal.m4,config.guess,configure.ac,configure",CVE-2017-1000158,CWE-190,2017-11-17T05:29Z,HIGH,5.9
199,fd8614c5c5466a14a945db5b059c10c0fb8f76d9,2017-12-08 22:34:12+01:00,"LICENSE,.travis.yml,.hgtags,.hgignore,.hgeol,.gitignore,.gitattributes,.bzrignore,setup.py,pyconfig.h.in,install-sh,configure.ac,configure,config.sub,config.guess,aclocal.m4,README,Makefile.pre.in",CVE-2017-1000158,CWE-190,2017-11-17T05:29Z,HIGH,5.9
200,6c004b40f9d51872d848981ef1a18bb08c2dfc42,2017-12-08 22:34:44+01:00,"config.sub,install-sh,LICENSE,.travis.yml,.hgtouch,.hgtags,.hgignore,setup.py,.hgeol,.gitignore,pyconfig.h.in,.bzrignore,Makefile.pre.in,README,aclocal.m4,config.guess,configure.ac,configure",CVE-2017-1000158,CWE-190,2017-11-17T05:29Z,HIGH,5.9
201,990da6f0bdb3f2db43a47521b75b3f9060aa6ef8,2017-12-09 07:40:10+01:00,".hgeol,.gitignore,.gitattributes,.bzrignore,config.guess,config.sub,configure,configure.ac,install-sh,pyconfig.h.in,setup.py,LICENSE,.travis.yml,.hgtags,.hgignore,Makefile.pre.in,README,aclocal.m4",CVE-2009-3555,CWE-310,2009-11-09T17:30Z,MEDIUM,
202,e820957c9e6b68f0a227d47fa77d4829bfadb70e,2017-12-09 08:14:52+01:00,"install-sh,configure,config.sub,config.guess,aclocal.m4,README,Makefile.pre.in,LICENSE,.travis.yml,.hgtags,.hgignore,.hgeol,.gitignore,.gitattributes,.bzrignore,setup.py,pyconfig.h.in,configure.ac",CVE-2009-3555,CWE-310,2009-11-09T17:30Z,MEDIUM,
